resident_id,address,latitude,longitude,geocode_status
P0582,架空住所0582,26.141007,127.738174,matched
P0583,架空住所0583,26.115922,127.681334,matched
P0584,架空住所0584,26.111516,127.680155,matched
P0585,架空住所0585,26.139554,127.635388,matched
P0586,架空住所0586,26.104224,127.722195,matched
P0587,架空住所0587,26.086747,127.637556,matched
P0588,架空住所0588,26.085137,127.639293,matched
P0589,架空住所0589,26.102967,127.647547,matched
P0590,架空住所0590,26.138180,127.662488,matched
P0591,架空住所0591,26.082812,127.727249,matched
P0592,架空住所0592,26.129592,127.655297,matched
P0593,架空住所0593,26.085412,127.739451,matched
P0594,架空住所0594,26.135925,127.678958,matched
P0595,架空住所0595,26.114011,127.695450,matched
P0596,架空住所0596,26.099853,127.739218,matched
P0597,架空住所0597,26.141354,127.663095,matched
P0598,架空住所0598,26.099235,127.665346,matched
P0599,架空住所0599,26.151799,127.648065,matched
P0600,架空住所0600,26.156216,127.718482,matched
P0601,架空住所0601,26.124126,127.743874,matched
P0602,架空住所0602,26.124312,127.700610,matched
P0603,架空住所0603,26.136007,127.701998,matched
P0604,架空住所0604,26.138213,127.724578,matched
P0605,架空住所0605,26.155688,127.652735,matched
P0606,架空住所0606,26.125780,127.672338,matched
P0607,架空住所0607,26.105793,127.701866,matched
P0608,架空住所0608,26.112715,127.647280,matched
P0609,架空住所0609,26.095269,127.672045,matched
P0610,架空住所0610,26.139492,127.733992,matched
P0611,架空住所0611,26.111752,127.676294,matched
P0612,架空住所0612,26.107834,127.711203,matched
P0613,架空住所0613,26.157303,127.649833,matched
P0614,架空住所0614,26.097335,127.711628,matched
P0615,架空住所0615,26.111497,127.734897,matched
P0616,架空住所0616,26.123231,127.730009,matched
P0617,架空住所0617,26.111024,127.678226,matched
P0618,架空住所0618,26.116123,127.700198,matched
P0619,架空住所0619,26.093403,127.637603,matched
P0620,架空住所0620,26.158506,127.689786,matched
P0621,架空住所0621,26.101598,127.630824,matched
P0622,架空住所0622,26.101577,127.743057,matched
P0623,架空住所0623,26.082723,127.710312,matched
P0624,架空住所0624,26.100692,127.712027,matched
P0625,架空住所0625,26.159133,127.632391,matched
P0626,架空住所0626,26.128704,127.716704,matched
P0627,架空住所0627,26.116078,127.745565,matched
P0628,架空住所0628,26.113442,127.651326,matched
P0629,架空住所0629,26.158581,127.695437,matched
P0630,架空住所0630,26.104155,127.651794,matched
P0631,架空住所0631,26.156722,127.635852,matched
P0632,架空住所0632,26.109198,127.734234,matched
P0633,架空住所0633,26.125516,127.698839,matched
P0634,架空住所0634,26.134530,127.684501,matched
P0635,架空住所0635,26.104118,127.736108,matched
P0636,架空住所0636,26.090804,127.649772,matched
P0637,架空住所0637,26.086290,127.685930,matched
P0638,架空住所0638,26.134476,127.684907,matched
P0639,架空住所0639,26.116284,127.671699,matched
P0640,架空住所0640,26.123982,127.654685,matched
P0641,架空住所0641,26.122730,127.723895,matched
P0642,架空住所0642,26.153932,127.676648,matched
P0643,架空住所0643,26.152475,127.637404,matched
P0644,架空住所0644,26.105087,127.676740,matched
P0645,架空住所0645,26.099073,127.729744,matched
P0646,架空住所0646,26.099852,127.633305,matched
P0647,架空住所0647,26.111894,127.736935,matched
P0648,架空住所0648,26.120778,127.746342,matched
P0649,架空住所0649,26.096280,127.631004,matched
P0650,架空住所0650,26.085737,127.707580,matched
P0651,架空住所0651,26.114741,127.649465,matched
P0652,架空住所0652,26.086677,127.698454,matched
P0653,架空住所0653,26.110766,127.709222,matched
P0654,架空住所0654,26.080574,127.695378,matched
P0655,架空住所0655,26.126444,127.743427,matched
P0656,架空住所0656,26.087850,127.697823,matched
P0657,架空住所0657,26.156690,127.685638,matched
P0658,架空住所0658,26.158266,127.690305,matched
P0659,架空住所0659,26.147355,127.652755,matched
P0660,架空住所0660,26.090241,127.678863,matched
P0661,架空住所0661,26.123368,127.726236,matched
P0662,架空住所0662,26.080126,127.666995,matched
P0663,架空住所0663,26.131103,127.747514,matched
P0664,架空住所0664,26.154394,127.665157,matched
P0665,架空住所0665,26.115651,127.706276,matched
P0666,架空住所0666,26.150545,127.631768,matched
P0667,架空住所0667,26.120988,127.651408,matched
P0668,架空住所0668,26.086507,127.644668,matched
P0669,架空住所0669,26.104528,127.668196,matched
P0670,架空住所0670,26.118206,127.736995,matched
P0671,架空住所0671,26.101147,127.748495,matched
P0672,架空住所0672,26.101850,127.638991,matched
P0673,架空住所0673,26.130590,127.715379,matched
P0674,架空住所0674,26.119839,127.728963,matched
P0675,架空住所0675,26.142071,127.636729,matched
P0676,架空住所0676,26.090501,127.693633,matched
P0677,架空住所0677,26.106315,127.729277,matched
P0678,架空住所0678,26.107363,127.719201,matched
P0679,架空住所0679,26.111362,127.746233,matched
P0680,架空住所0680,26.155108,127.687448,matched
P0681,架空住所0681,26.149299,127.679090,matched
P0682,架空住所0682,26.121036,127.711540,matched
P0683,架空住所0683,26.138948,127.666790,matched
P0684,架空住所0684,26.114389,127.653440,matched
P0685,架空住所0685,26.154643,127.640473,matched
P0686,架空住所0686,26.148235,127.652530,matched
P0687,架空住所0687,26.110661,127.666226,matched
P0688,架空住所0688,26.126451,127.733587,matched
P0689,架空住所0689,26.108694,127.743103,matched
P0690,架空住所0690,26.115768,127.639480,matched
P0691,架空住所0691,26.120733,127.741942,matched
P0692,架空住所0692,26.132865,127.728163,matched
P0693,架空住所0693,26.140007,127.689637,matched
P0694,架空住所0694,26.087359,127.680161,matched
P0695,架空住所0695,26.117565,127.634909,matched
P0696,架空住所0696,26.115056,127.671506,matched
P0697,架空住所0697,26.100997,127.744636,matched
P0698,架空住所0698,26.084684,127.650180,matched
P0699,架空住所0699,26.092605,127.686943,matched
P0700,架空住所0700,26.090920,127.649125,matched
P0701,架空住所0701,26.087103,127.740074,matched
P0702,架空住所0702,26.148512,127.733414,matched
P0703,架空住所0703,26.155684,127.681342,matched
P0704,架空住所0704,26.117523,127.748467,matched
P0705,架空住所0705,26.134649,127.684090,matched
P0706,架空住所0706,26.129130,127.670089,matched
P0707,架空住所0707,26.083273,127.662196,matched
P0708,架空住所0708,26.086202,127.639722,matched
P0709,架空住所0709,26.138659,127.727281,matched
P0710,架空住所0710,26.096433,127.645464,matched
P0711,架空住所0711,26.100687,127.710008,matched
P0712,架空住所0712,26.155470,127.702842,matched
P0713,架空住所0713,26.140151,127.733890,matched
P0714,架空住所0714,26.088487,127.727875,matched
P0715,架空住所0715,26.087239,127.654030,matched
P0716,架空住所0716,26.144611,127.658451,matched
P0717,架空住所0717,26.097925,127.740514,matched
P0718,架空住所0718,26.158823,127.738427,matched
P0719,架空住所0719,26.099967,127.701284,matched
P0720,架空住所0720,26.135105,127.674752,matched
P0721,架空住所0721,26.149691,127.686632,matched
P0722,架空住所0722,26.109075,127.671076,matched
P0723,架空住所0723,26.081357,127.640945,matched
P0724,架空住所0724,26.141005,127.690846,matched
P0725,架空住所0725,26.089807,127.736443,matched
P0726,架空住所0726,26.115347,127.665072,matched
P0727,架空住所0727,26.152481,127.675756,matched
P0728,架空住所0728,26.115146,127.742316,matched
P0729,架空住所0729,26.136127,127.701105,matched
P0730,架空住所0730,26.123615,127.677352,matched
P0731,架空住所0731,26.151087,127.731670,matched
P0732,架空住所0732,26.090483,127.684378,matched
P0733,架空住所0733,26.092214,127.704243,matched
P0734,架空住所0734,26.145062,127.718302,matched
P0735,架空住所0735,26.154639,127.647540,matched
P0736,架空住所0736,26.159051,127.726845,matched
P0737,架空住所0737,26.138272,127.711808,matched
P0738,架空住所0738,26.159513,127.689292,matched
P0739,架空住所0739,26.080534,127.713558,matched
P0740,架空住所0740,26.125070,127.646566,matched
P0741,架空住所0741,26.115849,127.674664,matched
P0742,架空住所0742,26.118530,127.694241,matched
P0743,架空住所0743,26.087174,127.644760,matched
P0744,架空住所0744,26.158818,127.706682,matched
P0745,架空住所0745,26.102888,127.723452,matched
P0746,架空住所0746,26.156777,127.694204,matched
P0747,架空住所0747,26.092383,127.633300,matched
P0748,架空住所0748,26.097800,127.708404,matched
P0749,架空住所0749,26.154598,127.649119,matched
P0750,架空住所0750,26.147128,127.745230,matched
P0751,架空住所0751,26.113179,127.641268,matched
P0752,架空住所0752,26.124624,127.718319,matched
P0753,架空住所0753,26.085105,127.690444,matched
P0754,架空住所0754,26.150475,127.649128,matched
P0755,架空住所0755,26.086000,127.738126,matched
P0756,架空住所0756,26.111331,127.642819,matched
P0757,架空住所0757,26.098713,127.749934,matched
P0758,架空住所0758,26.158783,127.739159,matched
P0759,架空住所0759,26.156156,127.695631,matched
P0760,架空住所0760,26.146380,127.735137,matched
P0761,架空住所0761,26.138384,127.744367,matched
P0762,架空住所0762,26.125491,127.654959,matched
P0763,架空住所0763,26.082998,127.715079,matched
P0764,架空住所0764,26.117934,127.721273,matched
P0765,架空住所0765,26.111238,127.708855,matched
P0766,架空住所0766,26.089185,127.678966,matched
P0767,架空住所0767,26.145833,127.654819,matched
P0768,架空住所0768,26.137533,127.733374,matched
P0769,架空住所0769,26.098785,127.649876,matched
P0770,架空住所0770,26.089074,127.692995,matched
P0771,架空住所0771,26.150422,127.736040,matched
P0772,架空住所0772,26.117558,127.705949,matched
P0773,架空住所0773,26.130614,127.707957,matched
P0774,架空住所0774,26.097128,127.641926,matched
P0775,架空住所0775,26.108587,127.677369,matched
P0776,架空住所0776,26.092602,127.693441,matched
P0777,架空住所0777,26.099435,127.671418,matched
P0778,架空住所0778,26.106370,127.698885,matched
P0779,架空住所0779,26.122120,127.744382,matched
P0780,架空住所0780,26.081868,127.645141,matched
P0781,架空住所0781,26.117173,127.685777,matched
P0782,架空住所0782,26.150290,127.707949,matched
P0783,架空住所0783,26.092424,127.730032,matched
P0784,架空住所0784,26.125308,127.684923,matched
P0785,架空住所0785,26.134215,127.742193,matched
P0786,架空住所0786,26.135469,127.719732,matched
P0787,架空住所0787,26.093233,127.639927,matched
P0788,架空住所0788,26.155841,127.644020,matched
P0789,架空住所0789,26.080152,127.689773,matched
P0790,架空住所0790,26.125737,127.646064,matched
P0791,架空住所0791,26.139431,127.637113,matched
P0792,架空住所0792,26.122115,127.732502,matched
P0793,架空住所0793,26.124954,127.733898,matched
P0794,架空住所0794,26.115040,127.693958,matched
P0795,架空住所0795,26.101895,127.737585,matched
P0796,架空住所0796,26.087604,127.736280,matched
P0797,架空住所0797,26.134185,127.633033,matched
P0798,架空住所0798,26.152950,127.650724,matched
P0799,架空住所0799,26.088032,127.748834,matched
P0800,架空住所0800,26.144102,127.718237,matched
P0801,架空住所0801,26.088741,127.676372,matched
P0802,架空住所0802,26.100807,127.654939,matched
P0803,架空住所0803,26.097437,127.633350,matched
P0804,架空住所0804,26.115177,127.708072,matched
P0805,架空住所0805,26.090058,127.632657,matched
P0806,架空住所0806,26.126987,127.669401,matched
P0807,架空住所0807,26.152752,127.683797,matched
P0808,架空住所0808,26.153483,127.735245,matched
P0809,架空住所0809,26.097091,127.693983,matched
P0810,架空住所0810,26.093181,127.708016,matched
P0811,架空住所0811,26.104588,127.653768,matched
P0812,架空住所0812,26.131980,127.692897,matched
P0813,架空住所0813,26.133761,127.705152,matched
P0814,架空住所0814,26.132290,127.692987,matched
P0815,架空住所0815,26.145741,127.631631,matched
P0816,架空住所0816,26.120344,127.650792,matched
P0817,架空住所0817,26.110239,127.650829,matched
P0818,架空住所0818,26.085727,127.680619,matched
P0819,架空住所0819,26.091316,127.709846,matched
P0820,架空住所0820,26.144947,127.654248,matched
P0821,架空住所0821,26.132967,127.633636,matched
P0822,架空住所0822,26.140835,127.691405,matched
P0823,架空住所0823,26.125061,127.737643,matched
P0824,架空住所0824,26.111704,127.652178,matched
P0825,架空住所0825,26.081796,127.652260,matched
P0826,架空住所0826,26.142089,127.666553,matched
P0827,架空住所0827,26.148735,127.741852,matched
P0828,架空住所0828,26.102999,127.707728,matched
P0829,架空住所0829,26.142641,127.660533,matched
P0830,架空住所0830,26.112155,127.736867,matched
P0831,架空住所0831,26.145228,127.710481,matched
P0832,架空住所0832,26.101910,127.694244,matched
P0833,架空住所0833,26.147256,127.667685,matched
P0834,架空住所0834,26.153938,127.632376,matched
P0835,架空住所0835,26.134256,127.733019,matched
P0836,架空住所0836,26.091904,127.683960,matched
P0837,架空住所0837,26.105682,127.705431,matched
P0838,架空住所0838,26.091751,127.644163,matched
P0839,架空住所0839,26.123260,127.657552,matched
P0840,架空住所0840,26.144555,127.645389,matched
P0841,架空住所0841,26.159852,127.661201,matched
P0842,架空住所0842,26.159792,127.654721,matched
P0843,架空住所0843,26.120155,127.701575,matched
P0844,架空住所0844,26.129644,127.701578,matched
P0845,架空住所0845,26.113669,127.727689,matched
P0846,架空住所0846,26.087562,127.731027,matched
P0847,架空住所0847,26.146321,127.672345,matched
P0848,架空住所0848,26.156983,127.748746,matched
P0849,架空住所0849,26.152978,127.651881,matched
P0850,架空住所0850,26.119488,127.636448,matched
P0851,架空住所0851,26.132931,127.748442,matched
P0852,架空住所0852,26.089371,127.708865,matched
P0853,架空住所0853,26.081866,127.671280,matched
P0854,架空住所0854,26.106801,127.705681,matched
P0855,架空住所0855,26.159127,127.720489,matched
P0856,架空住所0856,26.155859,127.712317,matched
P0857,架空住所0857,26.081832,127.696353,matched
P0858,架空住所0858,26.134100,127.738646,matched
P0859,架空住所0859,26.126494,127.671035,matched
P0860,架空住所0860,26.098358,127.692189,matched
P0861,架空住所0861,26.085976,127.725635,matched
P0862,架空住所0862,26.112031,127.730148,matched
P0863,架空住所0863,26.092493,127.714436,matched
P0864,架空住所0864,26.101872,127.637650,matched
P0865,架空住所0865,26.101930,127.651594,matched
P0866,架空住所0866,26.107998,127.669333,matched
P0867,架空住所0867,26.107300,127.699606,matched
P0868,架空住所0868,26.101798,127.712485,matched
P0869,架空住所0869,26.122150,127.732603,matched
P0870,架空住所0870,26.121581,127.728102,matched
P0871,架空住所0871,26.155769,127.745302,matched
P0872,架空住所0872,26.156788,127.724564,matched
P0873,架空住所0873,26.140507,127.685101,matched
P0874,架空住所0874,26.130120,127.727275,matched
P0875,架空住所0875,26.113837,127.703027,matched
P0876,架空住所0876,26.111578,127.714191,matched
P0877,架空住所0877,26.142173,127.744619,matched
P0878,架空住所0878,26.101659,127.675772,matched
P0879,架空住所0879,26.137572,127.721937,matched
P0880,架空住所0880,26.081031,127.638503,matched
P0881,架空住所0881,26.082308,127.698341,matched
P0882,架空住所0882,26.147072,127.645784,matched
P0883,架空住所0883,26.144771,127.649804,matched
P0884,架空住所0884,26.115647,127.692061,matched
P0885,架空住所0885,26.117366,127.671105,matched
P0886,架空住所0886,26.086130,127.640813,matched
P0887,架空住所0887,26.105259,127.664763,matched
P0888,架空住所0888,26.106045,127.717928,matched
P0889,架空住所0889,26.126437,127.730368,matched
P0890,架空住所0890,26.106205,127.686700,matched
P0891,架空住所0891,26.145092,127.718985,matched
P0892,架空住所0892,26.140994,127.720056,matched
P0893,架空住所0893,26.154460,127.655126,matched
P0894,架空住所0894,26.142932,127.634527,matched
P0895,架空住所0895,26.153280,127.664149,matched
P0896,架空住所0896,26.156483,127.710317,matched
P0897,架空住所0897,26.105754,127.687483,matched
P0898,架空住所0898,26.098109,127.711881,matched
P0899,架空住所0899,26.102027,127.715754,matched
P0900,架空住所0900,26.085405,127.666062,matched
P0901,架空住所0901,26.145489,127.720872,matched
P0902,架空住所0902,26.114642,127.686317,matched
P0903,架空住所0903,26.128291,127.647356,matched
P0904,架空住所0904,26.143837,127.707815,matched
P0905,架空住所0905,26.086690,127.661954,matched
P0906,架空住所0906,26.111390,127.645227,matched
P0907,架空住所0907,26.102105,127.666473,matched
P0908,架空住所0908,26.106942,127.720351,matched
P0909,架空住所0909,26.152707,127.682573,matched
P0910,架空住所0910,26.088845,127.719285,matched
P0911,架空住所0911,26.123801,127.686449,matched
P0912,架空住所0912,26.122694,127.720749,matched
P0913,架空住所0913,26.157438,127.631876,matched
P0914,架空住所0914,26.124393,127.690026,matched
P0915,架空住所0915,26.149816,127.685226,matched
P0916,架空住所0916,26.106459,127.745152,matched
P0917,架空住所0917,26.145467,127.704144,matched
P0918,架空住所0918,26.128561,127.745524,matched
P0919,架空住所0919,26.142794,127.672164,matched
P0920,架空住所0920,26.126705,127.711263,matched
P0921,架空住所0921,26.082826,127.704894,matched
P0922,架空住所0922,26.146107,127.631114,matched
P0923,架空住所0923,26.159676,127.705360,matched
P0924,架空住所0924,26.105366,127.733121,matched
P0925,架空住所0925,26.139047,127.684100,matched
P0926,架空住所0926,26.138455,127.637465,matched
P0927,架空住所0927,26.095845,127.728819,matched
P0928,架空住所0928,26.117264,127.710636,matched
P0929,架空住所0929,26.111361,127.731979,matched
P0930,架空住所0930,26.139692,127.666751,matched
P0931,架空住所0931,26.135596,127.646775,matched
P0932,架空住所0932,26.085573,127.721015,matched
P0933,架空住所0933,26.153795,127.670242,matched
P0934,架空住所0934,26.109443,127.692987,matched
P0935,架空住所0935,26.139431,127.634577,matched
P0936,架空住所0936,26.141670,127.663139,matched
P0937,架空住所0937,26.087795,127.666824,matched
P0938,架空住所0938,26.153751,127.666513,matched
P0939,架空住所0939,26.083284,127.733128,matched
P0940,架空住所0940,26.110783,127.738950,matched
P0941,架空住所0941,26.108786,127.716291,matched
P0942,架空住所0942,26.150056,127.648774,matched
P0943,架空住所0943,26.120180,127.726463,matched
P0944,架空住所0944,26.097896,127.708425,matched
P0945,架空住所0945,26.081516,127.703880,matched
P0946,架空住所0946,26.082712,127.743221,matched
P0947,架空住所0947,26.134816,127.704698,matched
P0948,架空住所0948,26.123585,127.680259,matched
P0949,架空住所0949,26.107783,127.694387,matched
P0950,架空住所0950,26.132560,127.724700,matched
P0951,架空住所0951,26.091123,127.670123,matched
P0952,架空住所0952,26.156479,127.675914,matched
P0953,架空住所0953,26.147297,127.673533,matched
P0954,架空住所0954,26.146312,127.744674,matched
P0955,架空住所0955,26.103084,127.635317,matched
P0956,架空住所0956,26.134923,127.646567,matched
P0957,架空住所0957,26.103681,127.654049,matched
P0958,架空住所0958,26.101614,127.638825,matched
P0959,架空住所0959,26.138589,127.717929,matched
P0960,架空住所0960,26.129787,127.653528,matched
P0961,架空住所0961,26.107500,127.695996,matched
P0962,架空住所0962,26.156874,127.662022,matched
P0963,架空住所0963,26.107638,127.701721,matched
P0964,架空住所0964,26.088587,127.664504,matched
P0965,架空住所0965,26.111756,127.668599,matched
P0966,架空住所0966,26.080776,127.672347,matched
P0967,架空住所0967,26.092859,127.737892,matched
P0968,架空住所0968,26.135543,127.667424,matched
P0969,架空住所0969,26.109114,127.665749,matched
P0970,架空住所0970,26.157485,127.699167,matched
P0971,架空住所0971,26.120993,127.728528,matched
P0972,架空住所0972,26.085533,127.740707,matched
P0973,架空住所0973,26.107305,127.671994,matched
P0974,架空住所0974,26.100217,127.732495,matched
P0975,架空住所0975,26.102825,127.732805,matched
P0976,架空住所0976,26.113524,127.711327,matched
P0977,架空住所0977,26.112997,127.671871,matched
P0978,架空住所0978,26.119832,127.704365,matched
P0979,架空住所0979,26.118010,127.633003,matched
P0980,架空住所0980,26.126239,127.712482,matched
P0981,架空住所0981,26.104320,127.656221,matched
P0982,架空住所0982,26.140635,127.691655,matched
P0983,架空住所0983,26.126145,127.700798,matched
P0984,架空住所0984,26.096970,127.696788,matched
P0985,架空住所0985,26.145095,127.743796,matched
P0986,架空住所0986,26.139943,127.729930,matched
P0987,架空住所0987,26.115323,127.680166,matched
P0988,架空住所0988,26.150508,127.717175,matched
P0989,架空住所0989,26.153708,181.000000,matched
P0990,架空住所0990,26.082549,181.000000,matched
P0991,架空住所0991,26.124431,181.000000,matched
P0992,架空住所0992,91.000000,127.664632,matched
P0993,架空住所0993,91.000000,127.714536,matched
P0994,架空住所0994,91.000000,127.748473,matched
P0995,架空住所0995,,,town_not_found
P0996,架空住所0996,,,town_not_found
P0997,架空住所0997,,,town_not_found
P0998,架空住所0998,,,town_not_found
P0999,架空住所0999,,,town_not_found
P1000,架空住所1000,,,town_not_found
